login_id,q1_answer,q2_answer,q3_answer,q4_answer,q5_answer,q6_answer,q7_answer,q8_answer,q9_answer,q10_answer,q11_answer,q12_answer,q13_answer,q14_answer,q15_answer,q16_answer,q17_answer,q18_answer,q19_answer,q20_answer,q1_level,q2_level,q3_level,q4_level,q5_level,q6_level,q7_level,q8_level,q9_level,q10_level,q11_level,q12_level,q13_level,q14_level,q15_level,q16_level,q17_level,q18_level,q19_level,q20_level
8092640513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640517,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640518,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640521,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640524,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640526,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640532,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640533,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640535,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640537,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640538,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640541,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640542,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640544,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640545,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640551,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640552,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640556,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640561,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640566,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640571,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640572,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640573,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640575,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640576,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640577,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640578,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640579,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640580,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640581,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640582,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640584,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640585,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640589,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640591,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640597,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640598,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640600,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640602,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640606,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640608,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640610,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640612,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640614,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640617,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640620,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640623,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640624,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640625,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640627,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640628,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640633,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640634,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640637,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640638,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640639,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640640,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640643,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640645,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640649,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640650,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640655,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641188,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641190,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640001,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640002,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640004,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640005,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640008,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640009,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640011,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640012,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640013,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640014,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640015,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640016,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640017,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640018,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640019,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640020,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640021,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640022,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640023,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640025,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640026,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640029,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640030,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640031,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640032,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640033,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640034,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640035,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640036,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640037,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640039,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640040,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640042,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640043,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640044,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640045,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640046,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640047,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640048,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640050,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640052,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640055,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640057,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640058,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640059,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640060,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640062,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640063,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640066,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640067,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640069,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640070,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640071,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640072,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640073,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640074,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640075,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640076,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640079,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640080,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640081,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640082,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640083,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640085,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640086,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640087,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640088,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640090,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640091,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640092,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640093,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640094,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640099,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
